mineral_name,strunz_number
Fluoborite,06.AB.50
Jeremejevite,06.AB.15
Jeremejevite,06.AB.15
Jeremejevite,06.AB.15
Jeremejevite,06.AB.15
"Berborite (-1t,-2t,-3h)",
Berborite-1t,
Berborite-2t,
Wightmanite,06.AB.55
"Berborite (-1t,-2t,-3h)",
Wightmanite,06.AB.55
Wightmanite,06.AB.55
Canavesite,06.HA.50
Canavesite,06.HA.50
Canavesite,06.HA.50
Canavesite,06.HA.50
Canavesite,06.HA.50
Bandylite,06.AC.35
Szaibelyite,06.BA.15
Szaibelyite,06.BA.15
Sussexite,06.BA.15
Sussexite,06.BA.15
Wiserite,06.BA.20
Luneburgite,
Kurnakovite,06.CA.20
Inderite,06.CA.15
Inderite'Lessertite',
Inderborite,06.CA.25
Meyerhofferite,06.CA.30
Meyerhofferite,06.CA.30
Inyoite,06.CA.35
Inyoite,06.CA.35
Tincalconite,06.DA.15
Tincalconite,06.DA.15
Tincalconite,06.DA.15
Borax,06.DA.10
Borax,06.DA.10
Borax,06.DA.10
Borax,06.DA.10
Wardsmithite,06.HA.25
Ulexite,06.EA.25
Ulexite,06.EA.25
Ulexite,06.EA.25
Ulexite,06.EA.25
Ulexite,06.EA.25
Ulexite,06.EA.25
Sborgite,06.EA.05
Rivadavite,06.FA.20
Teruggite,06.FA.25
Colemanite,06.CB.10
Colemanite,06.CB.10
Colemanite,06.CB.10
Hydroboracite,06.CB.15
Hydroboracite,06.CB.15
Kernite,06.DB.05
Kernite,06.DB.05
Kernite,06.DB.05
Kernite,06.DB.05
Kernite,06.DB.05
Kernite,06.DB.05
Kernite,06.DB.05
Larderellite,06.EB.05
Ezcurrite,06.EB.10
Ezcurrite,06.EB.10
Probertite,06.EB.15
Probertite,06.EB.15
Priceite,06.EB.25
Priceite'Pandermite',
Kaliborite,06.FB.10
Aristarainite,06.FB.05
Gowerite,06.EC.10
Gowerite,06.EC.10
Veatchite,06.EC.15
Veatchite,06.EC.15
Veatchite-A,
Nobleite,06.FC.05
Nobleite,06.FC.05
Nobleite,06.FC.05
Tunellite,06.FC.05
Tunellite,06.FC.05
Ginorite,06.FC.15
Strontioginorite,06.FC.15
Preobrazhenskite,06.GB.15
Braitschite-(Ce),
Rhodizite,06.GC.05
Boracite,06.GA.05
Boracite,06.GA.05
Boracite,06.GA.05
Boracite,06.GA.05
Boracite,06.GA.05
Ericaite,06.GA.05
Chambersite,06.GA.05
Nitre = Niter,
Salpeter = Niter,
Salpetre = Niter,
Soda Niter = Nitratine,
Nitrokalit = Niter,
Nitronatrite = Nitratine,
Taraspite = A Ni Rich Dolomite,
Giobertite = Magnesite,
Zinkspat = Smithsonite,
Kutnahorite = Kutnohorite,
Tarnowskite = Tarnowitzite,
Kalkspat = Calcite,
Flos Ferri = Aragonite,
Fer Carbonate = Siderite,
Marble = Often Calcite,
Eisenspat = Siderite,
Monheimite = Smithsonite,
Manganocalcite = Calcite,
Dialogite = Rhodochrosite,
Calcite Cobaltoan = Calcite,
Chalybite = Siderite,
Smithsonite Cobaltoan = Smithsonite,
Cobaltocalcite = Sphaerocobaltite,
Tarnowitzite = Plumboan Aragonite,
Spherocobaltite = Sphaerocobaltite,
Synchisite-(Ce) = Synchysite-(Ce),
Doverite = Synchysite-(Y),
Glaucosphaerite = Glaukosphaerite,
Kolwézite = Kolwezite,
Cuivre Carbonate Bleu = Azurite,
Synchisite-(Nd) = Synchysite-(Nd),
Bastnaesite-(Ce) = Bastnasite-(Ce),
Synchisite-(Y) = Synchysite-(Y),
Malaquita = Malachite,
Kupferlasur = Azurite,
Chessylite = Azurite,
Barbertonite = Stichtite,
Knipovichite = Chromian Alumohydrocalcite,
Nocerite = Fluoborite,
Diomignite = Zabuyelite,
Boronatrocalcite = Ulexite,
Pandermite = Priceite,
Ascharite = Szaibelyite,
Tincal = Borax,
Lesserite = Inderite,
Kramerite = Probertite,
Rothspath = Rhodonite Or Rhodochrosite,
Rothstein = Rhodonite Or Rhodochrosite,
Magnetite,04.BB.05
Quartz Chalcedony,
Quartz Chalcedony,
Quartz 'Macle Du Japon',
Quartz 'Macle Du Japon',
Hannebachite,04.JE.10
Almandine,09.AD.25
Ilvaite,09.BE.07
Piemontite,09.BG.05a
Piemontite,09.BG.05a
Beryl 'Goshenite',
Schorl,09.CK.05
Schorl,09.CK.05
Diopside,09.DA.15
Diopside 'Schefferite',
Diopside 'Violane',
Hedenbergite,09.DA.15
Muscovite 'Alurgite',
Gyrolite,09.EE.30
Hauyne,
Thomsonite-Ca,
Natrolite,09.GA.05
Natrolite,09.GA.05
Mesolite,09.GA.05
Mesolite,09.GA.05
Mordenite,09.GD.35
Stilbite,09.GE.10
Heulandite-Ca,
Stilbite-Ca,
Chabazite,09.GD.10
Chabazite,09.GD.10
Chabazite,09.GD.10
"Chabazite, Gyolite, Apophyllite, Etc.",
"Chabazite, Laumontite",
"Chabazite, Laumontite",
Analcime,09.GB.05
Amber,
Amber,
,
,
Tagamite,
Suevite,
Suevite,
,
,
Amber,
Magnetite (Oxydation),
Hematite,04.CB.05
Hematite Eisenrose,
Quartz Noir,
Quartz Smoky,
Quartz Smoky,
Opal,Mine_data_3_2021-3-8_11:43
Hannebachite (6 Éch.),
Tunisite (>30 Éch.),
"Us Gypsum Mine, Empire, Nv",
Scheelite,07.GA.05
Monazite,08.AD.50
"The Storr, Skye, Scotland, Uk",
Hauyne (>15 Éch.),
Amber (2 Éch.),
Amber (2 Éch.),
"> 5 Éch. Magnetite, Etc.",
"> 10 Éch. Cassiterite, Etc. (Liste)",
"> 20 Éch. Recherche Agardite-Ce, Etc. (Liste)",
,
"> 10 Éch. Magnétite, Grenat, Scheelite",
,
,
Chalcocyanite,07.AB.10
Millosevichite,07.AB.05
Millosevichite,07.AB.05
Langbeinite,07.AC.10
Godovikovite,07.AC.20
Letovicite,07.AD.20
Letovicite,07.AD.20
Thenardite,07.AC.25
Thenardite,07.AC.25
Arcanite,07.AD.05
Mascagnite,07.AD.05
Aphthitalite,07.AC.35
Aphthitalite,07.AC.35
Glauberite,07.AD.25
Anhydrite,07.AD.30
Anhydrite,07.AD.30
Anhydrite,07.AD.30
Anhydrite,07.AD.30
Anhydrite,07.AD.30
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Celestine,07.AD.35
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Baryte,
Hashemite,07.FA.15
Anglésite,07.AD.35
Anglésite,07.AD.35
Anglésite,07.AD.35
Anglésite,07.AD.35
Anglésite,07.AD.35
Anglésite,07.AD.35
Antlerite,07.BB.15
Antlerite,07.BB.15
Antlerite,07.BB.15
Antlerite,07.BB.15
Antlerite,07.BB.15
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Brochantite,07.BB.25
Klebelsbergite,07.BB.35
Klebelsbergite,07.BB.35
Klebelsbergite,07.BB.35
Klebelsbergite,07.BB.35
Klebelsbergite,07.BB.35
Klebelsbergite,07.BB.35
Coquandite,07.DE.35
Schuetteite,07.BB.40
Schuetteite,07.BB.40
Caledonite,07.BC.50
Caledonite,07.BC.50
Linarite,07.BC.65
Linarite,07.BC.65
Linarite,07.BC.65
Schmiederite,07.BC.65
Schmiederite,07.BC.65
Elyite,07.DF.65
Natroalunite,07.BC.10
Natroalunite,07.BC.10
Alunite,07.BC.10
Alunite,07.BC.10
Natrojarosite,07.BC.10
Natrojarosite,07.BC.10
Jarosite,07.BC.10
Jarosite,07.BC.10
Jarosite,07.BC.10
Jarosite,07.BC.10
Ammoniojarosite,07.BC.10
Hydroniumjarosite,07.BC.10
Argentojarosite,07.BC.10
Plumbojarosite,07.BC.10
Osarizawaite,07.BC.10
Beaverite-Cu,
Galeite,07.BD.10
Leadhillite,05.BF.40
Leadhillite,05.BF.40
Leadhillite,05.BF.40
Leadhillite,05.BF.40
Macphersonite,05.BF.40
Susannite,05.BF.40
Burkeite,07.BD.25
Hanksite,07.BD.30
Hanksite,07.BD.30
Kieserite,07.CB.05
Kieserite,07.CB.05
Szomolnokite,07.CB.05
Szmikite,07.CB.05
Gunningite,07.CB.05
Bonattite,07.CB.10
Rozenite,07.CB.15
Rozenite,07.CB.15
Ilesite,07.CB.15
Boyleite,07.CB.15
Boyleite,07.CB.15
Pentahydrite,07.CB.20
Siderotil,07.CB.20
Chalcanthite,07.CB.20
Chalcanthite,07.CB.20
Chalcanthite,07.CB.20
Chalcanthite,07.CB.20
Hexahydrite,07.CB.25
Moorhouseite,07.CB.25
Retgersite,07.CB.30
Melanterite,07.CB.35
Bieberite,07.CB.35
Boothite,07.CB.35
Epsomite,07.CB.40
Goslarite,07.CB.40
Kornelite,07.CB.60
Coquimbite,07.CB.50
Coquimbite,07.CB.50
Coquimbite,07.CB.50
Quenstedtite,07.CB.65
Quenstedtite,07.CB.65
Alunogen,07.CB.45
Alunogen,07.CB.45
Metaalunogen (Meta-Alunogen),
Romerite,
Romerite,
Romerite,
Pickeringite,07.CB.85
Pickeringite,07.CB.85
Pickeringite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Halotrichite,07.CB.85
Dietrichite,07.CB.85
Kalinite,07.CC.15
Alum-(K),
Tschermigite,07.CC.20
Voltaite,07.CC.25
Voltaite,07.CC.25
Voltaite,07.CC.25
Voltaite,07.CC.25
Krausite,07.CC.05
Krohnkite,
Ferrinatrite,07.CC.35
Goldichite,07.CC.40
Blodite,
Leonite,07.CC.55
Picromerite,07.CC.60
Boussingaultite,07.CC.60
Boussingaultite,07.CC.60
Mohrite,07.CC.60
Polyhalite,07.CC.65
Leightonite,07.CC.70
Koktaite,07.CD.35
Bassanite,07.CD.45
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Gypsum,Mine_data_3_2021-3-8_11:43
Rapidcreekite,07.DG.20
Butlerite,07.DC.10
Parabutlerite,07.DC.10
Amarantite,07.DB.30
Amarantite,07.DB.30
Hohmannite,07.DB.30
Fibroferrite,07.DC.15
Fibroferrite,07.DC.15
Fibroferrite,07.DC.15
Fibroferrite,07.DC.15
Fibroferrite,07.DC.15
Posnjakite,07.DD.10
Posnjakite,07.DD.10
Langite,07.DD.10
Langite,07.DD.10
Langite,07.DD.10
Langite,07.DD.10
Wroewolfeite,07.DD.10
Namuwite,07.DD.50
Guarinoite,07.DD.80
Guarinoite,07.DD.80
Guarinoite,07.DD.80
Theresemagnanite,07.DD.80
Schulenbergite,07.DD.80
Schulenbergite,07.DD.80
Schulenbergite,07.DD.80
Schulenbergite,07.DD.80
Schulenbergite,07.DD.80
Ktenasite,07.DD.20
Ktenasite,07.DD.20
Ktenasite,07.DD.20
Ktenasite,07.DD.20
Ktenasite,07.DD.20
Ktenasite,07.DD.20
Ramsbeckite,07.DD.60
Nakauriite,07.DG.30
Nakauriite,07.DG.30
Mooreite,07.DD.45
Minasragrite,07.DB.20
Jurbanite,07.DB.15
Khademite,07.DB.10
Khademite,07.DB.10
Khademite,07.DB.10
Metaaluminite (Meta-Aluminite),
Aluminite,07.DC.05
Felsobanyaite,07.DD.05
Wilcoxite,07.DE.45
Spangolite,07.DD.15
Spangolite,07.DD.15
Spangolite,07.DD.15
Spangolite,07.DD.15
Cyanotrichite,07.DE.10
Cyanotrichite,07.DE.10
Cyanotrichite,07.DE.10
Cyanotrichite,07.DE.10
Cyanotrichite,07.DE.10
Carbonatecyanotrichite,07.DE.10
Camerolaite,07.DE.75
Camerolaite,07.DE.75
Camerolaite,07.DE.75
Woodwardite,07.DD.35
Chalcoalumite,07.DD.75
Zincaluminite,07.DD.35
Glaucocerinite,07.DD.35
Hydrohonessite,07.DD.35
Botryogen,07.DC.25
Botryogen,07.DC.25
Magnesiocopiapite,07.DB.35
Copiapite,07.DB.35
Zincocopiapite,07.DB.35
Zincocopiapite,07.DB.35
Zincocopiapite,07.DB.35
Zincocopiapite,07.DB.35
Aluminocopiapite,07.DB.35
Aluminocopiapite,07.DB.35
Ferricopiapite,07.DB.35
Guildite,07.DC.30
Schaurteite,07.DF.25
Peretaite,07.DF.45
Peretaite,07.DF.45
Peretaite,07.DF.45
Ettringite,07.DG.15
Ettringite,07.DG.15
Ettringite,07.DG.15
Thaumasite,07.DG.15
Thaumasite,07.DG.15
Charlesite,07.DG.15
Sturmanite,07.DG.15
Metavoltine,07.DF.35
Metavoltine,07.DF.35
Motukoreaite,07.DD.35
Motukoreaite,07.DD.35
Motukoreaite,07.DD.35
Motukoreaite,07.DD.35
Slavikite,07.DF.30
Slavikite,07.DF.30
Sideronatrite,07.DF.20
Sideronatrite,07.DF.20
Metasideronatrite,07.DF.20
Metasideronatrite,07.DF.20
Metasideronatrite,07.DF.20
Darapskite,07.DG.05
Humberstonite,07.DG.10
Kainite,07.DF.10
Kainite,07.DF.10
Uklonskovite,07.DF.05
Uklonskovite,07.DF.05
Uklonskovite,07.DF.05
Natrochalcite,07.DF.15
Campigliaite,07.DD.30
Devilline,07.DD.30
Serpierite,07.DD.30
Serpierite,07.DD.30
Serpierite,07.DD.30
Serpierite,07.DD.30
Serpierite,07.DD.30
Serpierite,07.DD.30
Orthoserpierite,07.DD.30
Orthoserpierite,07.DD.30
Orthoserpierite,07.DD.30
Schrockingerite,
Schrockingerite,
Schrockingerite,
Schrockingerite,
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Crocoite,07.FA.20
Wattersite,07.FB.15
Edoylerite,07.FB.25
Edoylerite,07.FB.25
Deanesmithite,07.FB.20
Vauquelinite,07.FC.05
Vauquelinite,07.FC.05
Fornacite,07.FC.10
Fornacite,07.FC.10
Phoenicochroite,07.FB.05
Phoenicochroite,07.FB.05
Embreyite,07.FC.20
Powellite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Scheelite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Wulfenite,07.GA.05
Stolzite,07.GA.05
Stolzite,07.GA.05
Raspite,04.DG.20
Koechlinite,04.DE.15
Koechlinite,04.DE.15
Russellite,04.DE.15
Lindgrenite,07.GB.05
Lindgrenite,07.GB.05
Cuprotungstite,07.GB.15
Ferrimolybdite,07.GB.30
Deloryite,04.FL.85
Schwerspat = Baryte,
Barite = Baryte,
Glaserite = Aphthitalite,
Taylorite = Ammonian Arcanite,
Celestite = Celestine,
Barytine = Baryte,
Schmeiderite = Schmiederite,
Plomb Carbonate Rhomboidal = Leadhillite,
Hydronium Jarosite = Hydroniumjarosite,
Selenite = Gypsum,
Chalcanthite,
Meta Alunogen = Meta-Alunogen,
Copperas = Melanterite,
Roemerite = Romerite,
Monsmedite = Voltaite,
Kroehnkite = Krohnkite,
Gips = Gypsum,
Zincvoltaite = Zincovoltaite,
Alabaster = Gypsum,
Schoenite = Picromerite,
Gesso = Gypsum,
Gypse = Gypsum,
Rothervitriol = Bieberite,
Fraueneis = Gypsum,
Bloedite = Blodite,
Kupfervitriol = Chalcanthite,
Haarsalz = Halotrichite,
Cyanose = Chalcanthite,
Ktenasite Cobaltoan Nickeloan = Ktenasite,
Carbonate Cyanotrichite = Carbonatecyanotrichite,
Cuivre Veloute = Cyanotrichite,
Lettsomite = Cyanotrichite,
Meta Aluminite = Meta-Aluminite,
Basaluminite = Felsobanyaite,
Herrengrundite = Devilline,
Rother Eisen-Vitriol = Botryogen,
Schroeckingerite = Schrockingerite,
Urvolgyite = Devilline,
Lyellite = Devilline,
Devillite = Devilline,
Rostite = Khademite,
Rothes Bleierz = Crocoite,
Melinose = Wulfenite,
Lithiophosphate,08.AA.20
Beryllonite,08.AA.10
Hurlbutite,08.AA.15
Hurlbutite,08.AA.15
Triphylite,08.AB.10
Lithiophilite,08.AB.10
Ferrisicklerite,08.AB.10
Heterosite,08.AB.10
Purpurite,08.AB.10
Maricite,08.AC.20
Sarcopside,08.AB.15
Graftonite,08.AB.20
Graftonite,08.AB.20
Beusite,08.AB.20
Beusite,08.AB.20
Wyllieite,08.AC.15
Hagendorfite,08.AC.10
Caryinite,08.AC.10
Manganberzeliite,08.AC.25
Manganberzeliite,08.AC.25
Palenzonaite,08.AC.25
Palenzonaite,08.AC.25
Tillmannsite,08.AC.80
Tillmannsite,08.AC.80
Tillmannsite,08.AC.80
Tillmannsite,08.AC.80
Tillmannsite,08.AC.80
Weilite,08.AD.10
Weilite,08.AD.10
Biphosphammite,08.AD.15
Xenotime-(Y),
Chernovite-(Y),
Chernovite-(Y),
Chernovite-(Y),
Chernovite-(Y),
Monazite-(Ce),
Gasparite-(Ce),
Gasparite-(Ce),
Rooseveltite,08.AD.50
Pucherite,08.AD.40
Clinobisvanite,08.AD.65
Herderite,08.BA.10
Hydroxylherderite,08.BA.10
Bergslagite,08.BA.10
Vayrynenite,
Vayrynenite,
Amblygonite,08.BB.05
Montebrasite,08.BB.05
Montebrasite,08.BB.05
Tavorite,08.BB.05
Wagnerite,08.BB.15
Zwieselite,08.BB.10
Triplite,08.BB.10
Wolfeite,08.BB.15
Triploidite,08.BB.15
Sarkinite,08.BB.15
Sarkinite,08.BB.15
Sarkinite,08.BB.15
Althausite,08.BB.25
Althausite,08.BB.25
Holtedahlite,08.BB.20
Libethenite,08.BB.30
Libethenite,08.BB.30
Libethenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Olivenite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Adamite,08.BB.30
Tarbuttite,08.BB.35
Tarbuttite,08.BB.35
Trolleite,08.BB.45
Trolleite,08.BB.45
Lazulite,08.BB.40
Lazulite,08.BB.40
Lazulite,08.BB.40
Lazulite,08.BB.40
Lazulite,08.BB.40
Lazulite,08.BB.40
Lazulite,08.BB.40
Scorzalite,08.BB.40
Barbosalite,08.BB.40
Hentschelite,08.BB.40
Lipscombite,08.BB.90
Richellite,08.BB.90
Rockbridgeite,08.BC.10
Rockbridgeite,08.BC.10
Rockbridgeite,08.BC.10
Frondelite,08.BC.10
Pseudomalachite,08.BD.05
Pseudomalachite,08.BD.05
Pseudomalachite,08.BD.05
Pseudomalachite,08.BD.05
Reichenbachite,08.BD.05
Cornwallite,08.BD.05
Cornwallite,08.BD.05
Cornwallite,08.BD.05
Cornwallite,08.BD.05
Cornwallite,08.BD.05
Cornwallite,08.BD.05
Cornubite,08.BD.30
Cornubite,08.BD.30
Cornubite,08.BD.30
Cornubite,08.BD.30
Cornubite,08.BD.30
Cornubite,08.BD.30
Cornubite,08.BD.30
Turanite,08.BB.70
Brazilianite,08.BK.05
Brazilianite,08.BK.05
Brazilianite,08.BK.05
Augelite,08.BE.05
Augelite,08.BE.05
Cornetite,08.BE.15
Cornetite,08.BE.15
Clinoclase,08.BE.20
Clinoclase,08.BE.20
Clinoclase,08.BE.20
Clinoclase,08.BE.20
Clinoclase,08.BE.20
Clinoclase,08.BE.20
Clinoclase,08.BE.20
Gilmarite,08.BE.25
Gilmarite,08.BE.25
Allactite,08.BE.30
Chlorophoenicite,08.BE.35
Theisite,08.BE.75
Theisite,08.BE.75
Hematolite,08.BE.45
Arrojadite-(Kfe),
Samuelsonite,08.BF.10
Melonjosephite,08.BG.10
Goedkenite,08.BG.05
Gamagarite,08.BG.05
Gamagarite,08.BG.05
Calderonite,08.BG.05
Calderonite,08.BG.05
Tsumebite,08.BG.05
Arsentsumebite,08.BG.05
Isokite,08.BH.10
Tilasite,08.BH.10
Tilasite,08.BH.10
Durangite,08.BH.10
Durangite,08.BH.10
Maxwellite,08.BH.10
Maxwellite,08.BH.10
Adelite,08.BH.35
Cobaltaustinite,08.BH.35
Austinite,08.BH.35
Austinite,08.BH.35
Austinite,08.BH.35
Conichalcite,08.BH.35
Conichalcite,08.BH.35
Conichalcite,08.BH.35
Conichalcite,08.BH.35
Conichalcite,08.BH.35
Tangeite,08.BH.35
Tangeite,08.BH.35
Duftite,08.BH.35
Duftite,08.BH.35
Duftite,08.BH.35
Duftite,08.BH.35
Duftite,08.BH.35
Descloizite,08.BH.40
Descloizite,08.BH.40
Descloizite,08.BH.40
Mottramite,08.BH.40
Mottramite,08.BH.40
Mottramite,08.BH.40
Mottramite,08.BH.40
Mottramite,08.BH.40
Cechite,08.BH.40
Palermoite,08.BH.25
Palermoite,08.BH.25
Carminite,08.BH.30
Carminite,08.BH.30
Carminite,08.BH.30
Carminite,08.BH.30
Carminite,08.BH.30
Namibite,08.BB.50
Khorixasite,
Penikisite,08.BH.20
Kulanite,08.BH.20
Kulanite,08.BH.20
Perloffite,08.BH.20
Jagowerite,08.BH.55
Vesignieite,08.BH.45
Atelestite,08.BO.15
Atelestite,08.BO.15
Hechtsbergite,08.BO.15
Petitjeanite,08.BO.10
Preisingerite,08.BO.10
Schumacherite,08.BO.10
Kuznetsovite,08.BO.35
Kuznetsovite,08.BO.35
Kuznetsovite,08.BO.35
Kuznetsovite,08.BO.35
Curetonite,08.BK.15
Curetonite,08.BK.15
Bayldonite,08.BH.45
Bayldonite,08.BH.45
Bayldonite,08.BH.45
Bayldonite,08.BH.45
Bayldonite,08.BH.45
Bayldonite,08.BH.45
Heyite,08.BK.20
Heyite,08.BK.20
Schlossmacherite,07.BC.10
Woodhouseite,08.BL.05
Woodhouseite,08.BL.05
Woodhouseite,08.BL.05
Svanbergite,08.BL.05
Svanbergite,08.BL.05
Svanbergite,08.BL.05
Kemmlitzite,08.BL.05
Kemmlitzite,08.BL.05
Kemmlitzite,08.BL.05
Kemmlitzite,08.BL.05
Kemmlitzite,08.BL.05
Hinsdalite,08.BL.05
Hinsdalite,08.BL.05
Hinsdalite,08.BL.05
Hinsdalite,08.BL.05
Hinsdalite,08.BL.05
Hidalgoite,08.BL.05
Hidalgoite,08.BL.05
Hidalgoite,08.BL.05
Corkite,08.BL.05
Beudantite,08.BL.05
Beudantite,08.BL.05
Beudantite,08.BL.05
Beudantite,08.BL.05
Beudantite,08.BL.05
Crandallite,08.BL.10
Crandallite,08.BL.10
Crandallite,08.BL.10
Crandallite,
Arsenocrandallite,08.BL.10
Goyazite,08.BL.10
Goyazite,08.BL.10
Goyazite,08.BL.10
Gorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Arsenogorceixite,08.BL.10
Plumbogummite,08.BL.10
Plumbogummite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Philipsbornite,08.BL.10
Waylandite,08.BL.13
Florencite-(La),
Florencite-(La),
Florencite-(Ce),
Benauite,
Dussertite,08.BL.10
Dussertite,08.BL.10
Segnitite,08.BL.10
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Fluorapatite,
Chlorapatite-M,
Hydroxylapatite,
Hydroxylapatite,
Hydroxylapatite,
Hydroxylapatite,
Svabite,08.BN.05
Svabite,08.BN.05
Phosphohedyphane,08.BN.05
Phosphohedyphane,08.BN.05
Phosphohedyphane,08.BN.05
Phosphohedyphane,08.BN.05
Fluorphosphohedyphane,08.BN.05
Fluorphosphohedyphane,08.BN.05
Hedyphane,08.BN.05
Hedyphane,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Pyromorphite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Mimetite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Vanadinite,08.BN.05
Theoparacelsite,08.BB.65
Theoparacelsite,08.BB.65
Theoparacelsite,08.BB.65
Gainesite,08.CA.20
Hureaulite,08.CB.10
Hureaulite,08.CB.10
Hureaulite,08.CB.10
Sainfeldite,08.CB.10
Sainfeldite,08.CB.10
